,WL,n,k
458,4.8800000000000034,1.5855018270567733,4.392275982696697e-05
459,4.890000000000004,1.5853842105187759,4.403290829858839e-05
460,4.900000000000004,1.5852665939807786,4.41430567702098e-05
461,4.910000000000004,1.5851489774427814,4.425320524183121e-05
462,4.920000000000004,1.585031360904784,4.436335371345263e-05
463,4.930000000000004,1.5849137443667867,4.447350218507404e-05
464,4.940000000000004,1.5847961278287894,4.458365065669545e-05
465,4.950000000000004,1.5846785112907922,4.4693799128316865e-05
466,4.9600000000000035,1.5845608947527947,4.480394759993827e-05
467,4.970000000000004,1.5844432782147975,4.4914096071559695e-05
468,4.980000000000004,1.5843256616768002,4.50242445431811e-05
469,4.990000000000004,1.5842080451388028,4.513439301480251e-05
