0.821637	0.81270125	0.803766	0.79482975	0.785894	0.77695825	0.768023	0.75908675	0.750151	0.745497	0.740843	0.7376968	0.7345506	0.7314044	0.7282582	0.725112	0.7219658	0.7188196	0.7156734	0.7125272	0.709381	0.7062348	0.7030886	0.6999424	0.6967962	0.69365	0.6905038	0.6873576	0.6842114	0.6810652	0.677919	0.67550775	0.6730965	0.67068525	0.668274	0.66586275	0.6634515	0.66104025	0.658629	0.65621775	0.6538065	0.65139525	0.648984	0.64657275	0.6441615	0.64175025	0.639339	0.63692775	0.6345165	0.63210525	0.629694	0.581469	0.5494095	0.51735	0.470219	0.405348	0.401045	0.374963	0.352453	0.332798	0.314389	0.298797	0.284741	0.271984	0.260335	0.192121	0.187252	0.159164	0.138681	0.121978	0.10909	0.098428	0.089439	0.046656	0.031213	0.024113	0.019969	0.017552	0.015884	0.014737	0.013951	0.013554
0.823556	0.81462025	0.805685	0.79674875	0.787813	0.77887725	0.769942	0.76100575	0.75207	0.747416	0.742762	0.73966555	0.7365691	0.73347265	0.7303762	0.72727975	0.7241833	0.72108685	0.7179904	0.71489395	0.7117975	0.70870105	0.7056046	0.70250815	0.6994117	0.69631525	0.6932188	0.69012235	0.6870259	0.68392945	0.680833	0.6784159	0.6759988	0.6735817	0.6711646	0.6687475	0.6663304	0.6639133	0.6614962	0.6590791	0.656662	0.6542449	0.6518278	0.6494107	0.6469936	0.6445765	0.6421594	0.6397423	0.6373252	0.6349081	0.632491	0.584149	0.55267	0.521191	0.473322	0.409025	0.405222	0.379148	0.355662	0.335943	0.318464	0.302823	0.288713	0.275897	0.26419	0.195419	0.190591	0.162136	0.140643	0.124438	0.111343	0.10051	0.09136	0.047672	0.031939	0.024616	0.020376	0.017961	0.016236	0.015052	0.01425	0.01358
0.826308	0.81737225	0.808437	0.79950075	0.790565	0.78162925	0.772694	0.76375775	0.754822	0.750168	0.745514	0.7424769	0.7394398	0.7364027	0.7333656	0.7303285	0.7272914	0.7242543	0.7212172	0.7181801	0.715143	0.7121059	0.7090688	0.7060317	0.7029946	0.6999575	0.6969204	0.6938833	0.6908462	0.6878091	0.684772	0.6823605	0.679949	0.6775375	0.675126	0.6727145	0.670303	0.6678915	0.66548	0.6630685	0.660657	0.6582455	0.655834	0.6534225	0.651011	0.6485995	0.646188	0.6437765	0.641365	0.6389535	0.636542	0.588312	0.556835	0.525358	0.478354	0.413389	0.409162	0.382999	0.360434	0.340623	0.322085	0.306357	0.292163	0.279265	0.267477	0.197932	0.193912	0.165126	0.143356	0.126892	0.113595	0.102586	0.09323	0.048693	0.032991	0.025131	0.020798	0.018073	0.016325	0.015112	0.014277	0.013857
0.828590	0.81965425	0.810719	0.80178275	0.792847	0.78391125	0.774976	0.76603975	0.757104	0.75245	0.747796	0.74468265	0.7415693	0.73845595	0.7353426	0.73222925	0.7291159	0.72600255	0.7228892	0.71977585	0.7166625	0.71354915	0.7104358	0.70732245	0.7042091	0.70109575	0.6979824	0.69486905	0.6917557	0.68864235	0.685529	0.6831653	0.6808016	0.6784379	0.6760742	0.6737105	0.6713468	0.6689831	0.6666194	0.6642557	0.661892	0.6595283	0.6571646	0.6548009	0.6524372	0.6500735	0.6477098	0.6453461	0.6429824	0.6406187	0.638255	0.590981	0.559398	0.527815	0.481166	0.416885	0.409756	0.386185	0.363603	0.343786	0.326192	0.310436	0.296193	0.28324	0.271392	0.201292	0.197215	0.168102	0.146041	0.129359	0.115849	0.104669	0.095155	0.049756	0.033682	0.025691	0.021251	0.018407	0.016617	0.015424	0.014569	0.013866
0.830672	0.82173625	0.812801	0.80386475	0.794929	0.78599325	0.777058	0.76812175	0.759186	0.754532	0.749878	0.7468656	0.7438532	0.7408408	0.7378284	0.734816	0.7318036	0.7287912	0.7257788	0.7227664	0.719754	0.7167416	0.7137292	0.7107168	0.7077044	0.704692	0.7016796	0.6986672	0.6956548	0.6926424	0.68963	0.68726795	0.6849059	0.68254385	0.6801818	0.67781975	0.6754577	0.67309565	0.6707336	0.66837155	0.6660095	0.66364745	0.6612854	0.65892335	0.6565613	0.65419925	0.6518372	0.64947515	0.6471131	0.64475105	0.642389	0.595148	0.56394	0.532732	0.485062	0.421113	0.416913	0.390713	0.368042	0.348138	0.329494	0.313651	0.299336	0.286314	0.274414	0.204558	0.199619	0.171106	0.148727	0.131817	0.118108	0.106752	0.097092	0.050794	0.034379	0.026218	0.021684	0.018815	0.016986	0.015467	0.014652	0.013885
0.833290	0.82435425	0.815419	0.80648275	0.797547	0.78861125	0.779676	0.77073975	0.761804	0.75715	0.752496	0.74943885	0.7463817	0.74332455	0.7402674	0.73721025	0.7341531	0.73109595	0.7280388	0.72498165	0.7219245	0.71886735	0.7158102	0.71275305	0.7096959	0.70663875	0.7035816	0.70052445	0.6974673	0.69441015	0.691353	0.689008275	0.68666355	0.684318825	0.6819741	0.679629375	0.67728465	0.674939925	0.6725952	0.670250475	0.66790575	0.665561025	0.6632163	0.660871575	0.65852685	0.656182125	0.6538374	0.651492675	0.64914795	0.646803225	0.6444585	0.597564	0.566138	0.534712	0.488205	0.425128	0.420389	0.393192	0.370659	0.350858	0.332294	0.316517	0.302238	0.28991	0.277979	0.207032	0.202917	0.173233	0.151459	0.134251	0.120365	0.10877	0.099014	0.05185	0.035078	0.026755	0.022159	0.019173	0.017061	0.015802	0.014949	0.014167
0.835399	0.82646325	0.817528	0.80859175	0.799656	0.79072025	0.781785	0.77284875	0.763913	0.759259	0.754605	0.7515832	0.7485614	0.7455396	0.7425178	0.739496	0.7364742	0.7334524	0.7304306	0.7274088	0.724387	0.7213652	0.7183434	0.7153216	0.7122998	0.709278	0.7062562	0.7032344	0.7002126	0.6971908	0.694169	0.6918345	0.6895	0.6871655	0.684831	0.6824965	0.680162	0.6778275	0.675493	0.6731585	0.670824	0.6684895	0.666155	0.6638205	0.661486	0.6591515	0.656817	0.6544825	0.652148	0.6498135	0.647479	0.600789	0.569469	0.538149	0.491748	0.428475	0.423966	0.397824	0.37516	0.355239	0.336545	0.32063	0.30623	0.293069	0.281054	0.210259	0.206136	0.176168	0.154134	0.135984	0.121915	0.110836	0.100934	0.053287	0.035836	0.027329	0.022262	0.019278	0.017426	0.016078	0.014991	0.014242
0.838568	0.82963225	0.820697	0.81176075	0.802825	0.79388925	0.784954	0.77601775	0.767082	0.762428	0.757774	0.7547895	0.751805	0.7488205	0.745836	0.7428515	0.739867	0.7368825	0.733898	0.7309135	0.727929	0.7249445	0.72196	0.7189755	0.715991	0.7130065	0.710022	0.7070375	0.704053	0.7010685	0.698084	0.695755875	0.69342775	0.691099625	0.6887715	0.686443375	0.68411525	0.681787125	0.679459	0.677130875	0.67480275	0.672474625	0.6701465	0.667818375	0.66549025	0.663162125	0.660834	0.658505875	0.65617775	0.653849625	0.6515215	0.604959	0.574051	0.543143	0.496665	0.432382	0.427697	0.401429	0.378648	0.358609	0.34078	0.324779	0.310287	0.297084	0.284987	0.213589	0.20947	0.179145	0.156768	0.138455	0.124881	0.112938	0.102825	0.05398	0.036552	0.027872	0.022753	0.019696	0.017493	0.016133	0.015023	0.014527
0.839149	0.83021325	0.821278	0.81234175	0.803406	0.79447025	0.785535	0.77659875	0.767663	0.763009	0.758355	0.75546	0.752565	0.74967	0.746775	0.74388	0.740985	0.73809	0.735195	0.7323	0.729405	0.72651	0.723615	0.72072	0.717825	0.71493	0.712035	0.70914	0.706245	0.70335	0.700455	0.698137025	0.69581905	0.693501075	0.6911831	0.688865125	0.68654715	0.684229175	0.6819112	0.679593225	0.67727525	0.674957275	0.6726393	0.670321325	0.66800335	0.665685375	0.6633674	0.661049425	0.65873145	0.656413475	0.6540955	0.607736	0.576907	0.546078	0.49966	0.434576	0.431682	0.40541	0.382626	0.361594	0.343732	0.327683	0.31315	0.299873	0.287731	0.215863	0.211706	0.181149	0.158651	0.140904	0.126408	0.114341	0.104735	0.055085	0.037264	0.028105	0.023181	0.020062	0.017818	0.016475	0.015335	0.014541
0.841468	0.83253225	0.823597	0.81466075	0.805725	0.79678925	0.787854	0.77891775	0.769982	0.765328	0.760674	0.757729	0.754784	0.751839	0.748894	0.745949	0.743004	0.740059	0.737114	0.734169	0.731224	0.728279	0.725334	0.722389	0.719444	0.716499	0.713554	0.710609	0.707664	0.704719	0.701774	0.699475925	0.69717785	0.694879775	0.6925817	0.690283625	0.68798555	0.685687475	0.6833894	0.681091325	0.67879325	0.676495175	0.6741971	0.671899025	0.66960095	0.667302875	0.6650048	0.662706725	0.66040865	0.658110575	0.6558125	0.609851	0.5788615	0.547872	0.501783	0.438564	0.434192	0.408026	0.385262	0.365233	0.347397	0.331346	0.316799	0.30353	0.291371	0.21902	0.214856	0.184077	0.161294	0.143319	0.128637	0.116398	0.106673	0.056137	0.038039	0.029005	0.02367	0.020175	0.018191	0.016525	0.01537	0.014576
0.843368	0.83443225	0.825497	0.81656075	0.807625	0.79868925	0.789754	0.78081775	0.771882	0.767228	0.762574	0.7596389	0.7567038	0.7537687	0.7508336	0.7478985	0.7449634	0.7420283	0.7390932	0.7361581	0.733223	0.7302879	0.7273528	0.7244177	0.7214826	0.7185475	0.7156124	0.7126773	0.7097422	0.7068071	0.703872	0.701589775	0.69930755	0.697025325	0.6947431	0.692460875	0.69017865	0.687896425	0.6856142	0.683331975	0.68104975	0.678767525	0.6764853	0.674203075	0.67192085	0.669638625	0.6673564	0.665074175	0.66279195	0.660509725	0.6582275	0.612583	0.5821085	0.551634	0.505629	0.441508	0.43804	0.411855	0.389089	0.36902	0.350168	0.334086	0.319497	0.307089	0.294881	0.221331	0.217091	0.186913	0.163118	0.144991	0.130867	0.118474	0.108596	0.057264	0.038767	0.029206	0.02412	0.020568	0.018275	0.016871	0.015684	0.014865
0.846104	0.83716825	0.828233	0.81929675	0.810361	0.80142525	0.792490	0.78355375	0.774618	0.769964	0.76531	0.7623957	0.7594814	0.7565671	0.7536528	0.7507385	0.7478242	0.7449099	0.7419956	0.7390813	0.736167	0.7332527	0.7303384	0.7274241	0.7245098	0.7215955	0.7186812	0.7157669	0.7128526	0.7099383	0.707024	0.70474575	0.7024675	0.70018925	0.697911	0.69563275	0.6933545	0.69107625	0.688798	0.68651975	0.6842415	0.68196325	0.679685	0.67740675	0.6751285	0.67285025	0.670572	0.66829375	0.6660155	0.66373725	0.661459	0.615894	0.585471	0.555048	0.509072	0.445326	0.440329	0.41412	0.391348	0.371252	0.353357	0.337255	0.322655	0.309341	0.29711	0.224365	0.220191	0.188894	0.165741	0.147352	0.132352	0.120287	0.110506	0.058388	0.039557	0.029808	0.024293	0.02099	0.018653	0.016934	0.015723	0.014891
0.847087	0.83815125	0.829216	0.82027975	0.811344	0.80240825	0.793473	0.78453675	0.775601	0.770947	0.766293	0.7633626	0.7604322	0.7575018	0.7545714	0.751641	0.7487106	0.7457802	0.7428498	0.7399194	0.736989	0.7340586	0.7311282	0.7281978	0.7252674	0.722337	0.7194066	0.7164762	0.7135458	0.7106154	0.707685	0.705423175	0.70316135	0.700899525	0.6986377	0.696375875	0.69411405	0.691852225	0.6895904	0.687328575	0.68506675	0.682804925	0.6805431	0.678281275	0.67601945	0.673757625	0.6714958	0.669233975	0.66697215	0.664710325	0.6624485	0.617212	0.5870175	0.556823	0.511177	0.448107	0.444008	0.417915	0.394251	0.374202	0.356322	0.340207	0.325583	0.313142	0.300866	0.226588	0.223263	0.191777	0.168341	0.149752	0.13459	0.122596	0.111802	0.059458	0.040284	0.030364	0.024893	0.021188	0.01899	0.017274	0.01604	0.015227
0.848804	0.83986825	0.830933	0.82199675	0.813061	0.80412525	0.795190	0.78625375	0.777318	0.772664	0.76801	0.76522735	0.7624447	0.75966205	0.7568794	0.75409675	0.7513141	0.74853145	0.7457488	0.74296615	0.7401835	0.73740085	0.7346182	0.73183555	0.7290529	0.72627025	0.7234876	0.72070495	0.7179223	0.71513965	0.712357	0.7100986	0.7078402	0.7055818	0.7033234	0.701065	0.6988066	0.6965482	0.6942898	0.6920314	0.689773	0.6875146	0.6852562	0.6829978	0.6807394	0.678481	0.6762226	0.6739642	0.6717058	0.6694474	0.667189	0.622021	0.591864	0.561707	0.51608	0.450856	0.448804	0.422625	0.398199	0.378105	0.360126	0.343969	0.329289	0.315875	0.303562	0.229714	0.225459	0.194593	0.170948	0.152166	0.136869	0.124737	0.113722	0.06059	0.041094	0.030964	0.02524	0.021489	0.019075	0.017337	0.01609	0.015265
0.849873	0.84093725	0.832002	0.82306575	0.814130	0.80519425	0.796259	0.78732275	0.778387	0.773733	0.769079	0.7662797	0.7634804	0.7606811	0.7578818	0.7550825	0.7522832	0.7494839	0.7466846	0.7438853	0.741086	0.7382867	0.7354874	0.7326881	0.7298888	0.7270895	0.7242902	0.7214909	0.7186916	0.7158923	0.713093	0.71084645	0.7085999	0.70635335	0.7041068	0.70186025	0.6996137	0.69736715	0.6951206	0.69287405	0.6906275	0.68838095	0.6861344	0.68388785	0.6816413	0.67939475	0.6771482	0.67490165	0.6726551	0.67040855	0.668162	0.623231	0.593195	0.563159	0.516803	0.454356	0.447946	0.421951	0.399331	0.379361	0.361543	0.347526	0.332751	0.319257	0.306842	0.231932	0.228586	0.196577	0.172805	0.15386	0.139085	0.12611	0.115727	0.061667	0.04183	0.031546	0.025706	0.021931	0.019454	0.017686	0.016403	0.015285
0.852610	0.84367425	0.834739	0.82580275	0.816867	0.80793125	0.798996	0.79005975	0.781124	0.77647	0.771816	0.76888765	0.7659593	0.76303095	0.7601026	0.75717425	0.7542459	0.75131755	0.7483892	0.74546085	0.7425325	0.73960415	0.7366758	0.73374745	0.7308191	0.72789075	0.7249624	0.72203405	0.7191057	0.71617735	0.713249	0.711045075	0.70884115	0.706637225	0.7044333	0.702229375	0.70002545	0.697821525	0.6956176	0.693413675	0.69120975	0.689005825	0.6868019	0.684597975	0.68239405	0.680190125	0.6779862	0.675782275	0.67357835	0.671374425	0.6691705	0.625092	0.5952055	0.565319	0.52001	0.457302	0.453115	0.42705	0.404336	0.384244	0.366295	0.350057	0.33533	0.321873	0.309486	0.235011	0.230734	0.199412	0.175364	0.156226	0.141038	0.12864	0.117641	0.062811	0.042229	0.032159	0.02622	0.022368	0.019802	0.017993	0.016436	0.015577
0.854023	0.84508725	0.836152	0.82721575	0.818280	0.80934425	0.800409	0.79147275	0.782537	0.777883	0.773229	0.7704109	0.7675928	0.7647747	0.7619566	0.7591385	0.7563204	0.7535023	0.7506842	0.7478661	0.745048	0.7422299	0.7394118	0.7365937	0.7337756	0.7309575	0.7281394	0.7253213	0.7225032	0.7196851	0.716867	0.714653525	0.71244005	0.710226575	0.7080131	0.705799625	0.70358615	0.701372675	0.6991592	0.696945725	0.69473225	0.692518775	0.6903053	0.688091825	0.68587835	0.683664875	0.6814514	0.679237925	0.67702445	0.674810975	0.6725975	0.628328	0.598558	0.568788	0.52357	0.460783	0.456605	0.430485	0.407685	0.387495	0.369453	0.353172	0.338382	0.324839	0.312351	0.237112	0.233763	0.202159	0.177934	0.158604	0.14278	0.130228	0.119579	0.063959	0.042988	0.032732	0.026395	0.022445	0.019891	0.018058	0.01678	0.015623
0.855508	0.84657225	0.837637	0.82870075	0.819765	0.81082925	0.801894	0.79295775	0.784022	0.779368	0.774714	0.7719439	0.7691738	0.7664037	0.7636336	0.7608635	0.7580934	0.7553233	0.7525532	0.7497831	0.747013	0.7442429	0.7414728	0.7387027	0.7359326	0.7331625	0.7303924	0.7276223	0.7248522	0.7220821	0.719312	0.71707115	0.7148303	0.71258945	0.7103486	0.70810775	0.7058669	0.70362605	0.7013852	0.69914435	0.6969035	0.69466265	0.6924218	0.69018095	0.6879401	0.68569925	0.6834584	0.68121755	0.6789767	0.67673585	0.674495	0.629678	0.600055	0.570432	0.525417	0.463263	0.45875	0.432742	0.410034	0.38994	0.371972	0.35619	0.341404	0.32786	0.315407	0.240095	0.235816	0.204041	0.179632	0.160166	0.14495	0.13226	0.120817	0.065114	0.043795	0.033357	0.026859	0.022888	0.020056	0.01842	0.016826	0.015933
0.857938	0.84900225	0.840067	0.83113075	0.822195	0.81325925	0.804324	0.79538775	0.786452	0.781798	0.777144	0.77430305	0.7714621	0.76862115	0.7657802	0.76293925	0.7600983	0.75725735	0.7544164	0.75157545	0.7487345	0.74589355	0.7430526	0.74021165	0.7373707	0.73452975	0.7316888	0.72884785	0.7260069	0.72316595	0.720325	0.718130375	0.71593575	0.713741125	0.7115465	0.709351875	0.70715725	0.704962625	0.702768	0.700573375	0.69837875	0.696184125	0.6939895	0.691794875	0.68960025	0.687405625	0.685211	0.683016375	0.68082175	0.678627125	0.6764325	0.63254	0.6030285	0.573517	0.528667	0.46604	0.462127	0.436125	0.413399	0.393282	0.375223	0.359359	0.345408	0.33175	0.319186	0.242175	0.238813	0.20682	0.182213	0.162583	0.147194	0.133599	0.122741	0.065767	0.044615	0.033589	0.027385	0.023344	0.020383	0.018482	0.017155	0.015956
0.858972	0.85003625	0.841101	0.83216475	0.823229	0.81429325	0.805358	0.79642175	0.787486	0.782832	0.778178	0.77533155	0.7724851	0.76963865	0.7667922	0.76394575	0.7610993	0.75825285	0.7554064	0.75255995	0.7497135	0.74686705	0.7440206	0.74117415	0.7383277	0.73548125	0.7326348	0.72978835	0.7269419	0.72409545	0.721249	0.719071925	0.71689485	0.714717775	0.7125407	0.710363625	0.70818655	0.706009475	0.7038324	0.701655325	0.69947825	0.697301175	0.6951241	0.692947025	0.69076995	0.688592875	0.6864158	0.684238725	0.68206165	0.679884575	0.6777075	0.634166	0.6048345	0.575503	0.530832	0.469163	0.464477	0.438495	0.415761	0.395628	0.377603	0.361301	0.347381	0.333779	0.321261	0.245159	0.240847	0.208694	0.183927	0.164925	0.148656	0.135655	0.124759	0.06737	0.045375	0.034218	0.027856	0.023746	0.020783	0.018842	0.017207	0.016279
0.859756	0.85082025	0.841885	0.83294875	0.824013	0.81507725	0.806142	0.79720575	0.78827	0.783616	0.778962	0.77622205	0.7734821	0.77074215	0.7680022	0.76526225	0.7625223	0.75978235	0.7570424	0.75430245	0.7515625	0.74882255	0.7460826	0.74334265	0.7406027	0.73786275	0.7351228	0.73238285	0.7296429	0.72690295	0.724163	0.72198775	0.7198125	0.71763725	0.715462	0.71328675	0.7111115	0.70893625	0.706761	0.70458575	0.7024105	0.70023525	0.69806	0.69588475	0.6937095	0.69153425	0.689359	0.68718375	0.6850085	0.68283325	0.680658	0.637153	0.6074095	0.577666	0.532964	0.471422	0.467488	0.441531	0.418831	0.398719	0.380655	0.364363	0.349516	0.33592	0.323383	0.247213	0.243837	0.211465	0.18644	0.166486	0.150836	0.137768	0.125895	0.068037	0.046217	0.034856	0.028107	0.023877	0.021186	0.018923	0.017535	0.016313
